CountyFIPS,StateDesc,StateAbbr,CountyName,scoring_referent,stroke_belt,cle8_point,cle8_lower,cle8_upper,cle8_range,cvh_cat_point,cvh_cat_lower,cvh_cat_upper,cvh_cat_stable,behavior_point,behavior_lower,behavior_upper,behavior_range,factor_point,factor_lower,factor_upper,factor_range,lpa_point,lpa_lower,lpa_upper,lpa_range,lpa_ci_width_pp,smoking_point,smoking_lower,smoking_upper,smoking_range,smoking_ci_width_pp,sleep_point,sleep_lower,sleep_upper,sleep_range,sleep_ci_width_pp,diet_point,diet_lower,diet_upper,diet_range,diet_ci_width_pp,bp_point,bp_lower,bp_upper,bp_range,bp_ci_width_pp,chol_point,chol_lower,chol_upper,chol_range,chol_ci_width_pp,glucose_point,glucose_lower,glucose_upper,glucose_range,glucose_ci_width_pp,obesity_point,obesity_lower,obesity_upper,obesity_range,obesity_ci_width_pp
13165,Georgia,GA,Jenkins,within_state,full,17.5,16.25,16.25,0,Low,Low,Low,TRUE,12.5,12.5,10,2.5,22.5,20,22.5,2.5,10,10,10,0,10.299999999999997,10,10,10,0,5.600000000000001,20,20,10,10,14.799999999999997,10,10,10,0,4.800000000000001,10,10,10,0,8.100000000000001,50,40,50,10,9.100000000000001,10,10,10,0,3.9999999999999982,20,20,20,0,16.699999999999996
13167,Georgia,GA,Johnson,within_state,full,26.25,28.75,25,3.75,Low,Low,Low,TRUE,27.5,27.5,25,2.5,25,30,25,5,20,20,20,0,9.800000000000004,10,10,10,0,5.400000000000002,60,60,50,10,14.099999999999994,20,20,20,0,4.800000000000001,20,20,20,0,9,30,40,30,10,9.600000000000001,20,20,20,0,3.6999999999999993,30,40,30,10,16.1
13169,Georgia,GA,Jones,within_state,full,73.75,73.75,73.75,0,Moderate,Moderate,Moderate,TRUE,72.5,72.5,72.5,0,75,75,75,0,70,70,70,0,8.699999999999996,70,70,70,0,4.5,80,80,80,0,13.300000000000004,70,70,70,0,3.5999999999999996,70,70,70,0,8.699999999999996,100,100,100,0,8.899999999999999,70,70,70,0,3.200000000000001,60,60,60,0,15.100000000000001
13171,Georgia,GA,Lamar,within_state,full,66.25,70,66.25,3.75,Moderate,Moderate,Moderate,TRUE,65,67.5,65,2.5,67.5,72.5,67.5,5,70,70,70,0,8.699999999999996,60,60,60,0,4.399999999999999,50,60,50,10,14,80,80,80,0,3.5999999999999996,70,80,70,10,8.600000000000001,80,90,80,10,9.599999999999998,70,70,70,0,3.0999999999999996,50,50,50,0,16
13173,Georgia,GA,Lanier,within_state,full,31.25,31.25,28.75,2.5,Low,Low,Low,TRUE,30,30,27.5,2.5,32.5,32.5,30,2.5,20,20,20,0,9.399999999999999,20,20,20,0,5,60,60,50,10,14.5,20,20,20,0,5,30,30,30,0,9.100000000000001,20,20,20,0,9.700000000000003,20,20,20,0,3.6999999999999993,60,60,50,10,16.5
13175,Georgia,GA,Laurens,within_state,full,41.25,32.5,50,17.5,Low,Low,Moderate,FALSE,37.5,35,45,10,45,30,55,25,40,40,50,10,8.300000000000004,40,40,40,0,4.900000000000002,30,20,50,30,11.199999999999996,40,40,40,0,4.400000000000002,30,20,30,10,7.799999999999997,50,20,80,60,7.899999999999999,50,50,50,0,3.5,50,30,60,30,12.200000000000003
13177,Georgia,GA,Lee,within_state,full,88.75,91.25,90,1.25,High,High,High,TRUE,90,92.5,92.5,0,87.5,90,87.5,2.5,90,90,90,0,7.899999999999999,90,90,90,0,4,90,90,90,0,12.8,90,100,100,0,3.1000000000000014,80,80,80,0,8.5,90,100,90,10,9.100000000000001,90,90,90,0,3,90,90,90,0,14.600000000000001
13179,Georgia,GA,Liberty,within_state,full,55,53.75,53.75,0,Moderate,Moderate,Moderate,TRUE,65,62.5,62.5,0,45,45,45,0,70,60,60,0,8.899999999999999,70,70,70,0,4.4,60,60,60,0,13.5,60,60,60,0,4.199999999999999,40,40,40,0,8.5,100,100,100,0,8.899999999999999,30,30,30,0,3.700000000000001,10,10,10,0,15.299999999999997
13181,Georgia,GA,Lincoln,within_state,full,67.5,71.25,62.5,8.75,Moderate,Moderate,Moderate,TRUE,70,72.5,67.5,5,65,70,57.5,12.5,80,80,80,0,8.700000000000003,80,80,70,10,4.399999999999999,60,70,60,10,14.7,60,60,60,0,4.100000000000001,50,60,50,10,9,60,60,40,20,9.899999999999999,70,70,70,0,3.200000000000001,80,90,70,20,16.400000000000002
13183,Georgia,GA,Long,within_state,full,56.25,57.5,55,2.5,Moderate,Moderate,Moderate,TRUE,55,55,55,0,57.5,60,55,5,60,60,60,0,8.800000000000004,60,60,60,0,4.5,40,40,40,0,14,60,60,60,0,4.099999999999998,50,50,50,0,9.100000000000001,70,80,60,20,9.799999999999997,60,60,60,0,3.1999999999999993,50,50,50,0,15.899999999999999
13185,Georgia,GA,Lowndes,within_state,full,57.5,50,65,15,Moderate,Moderate,Moderate,TRUE,55,52.5,62.5,10,60,47.5,67.5,20,60,60,70,10,7.699999999999996,60,60,60,0,4.499999999999998,40,30,60,30,10.799999999999997,60,60,60,0,3.6999999999999993,40,40,50,10,7.399999999999999,80,50,90,40,7.700000000000003,50,50,50,0,3.299999999999999,70,50,80,30,11.5
13187,Georgia,GA,Lumpkin,within_state,full,86.25,85,85,0,High,High,High,TRUE,90,90,87.5,2.5,82.5,80,82.5,2.5,90,90,90,0,8.200000000000003,80,80,80,0,4,90,90,80,10,13.799999999999997,100,100,100,0,2.700000000000001,90,90,90,0,8,50,40,60,20,9,90,90,90,0,2.8000000000000007,100,100,90,10,15.3
13189,Georgia,GA,McDuffie,within_state,full,58.75,58.75,58.75,0,Moderate,Moderate,Moderate,TRUE,60,60,60,0,57.5,57.5,57.5,0,60,60,60,0,8.899999999999999,80,80,80,0,4.299999999999999,50,50,50,0,13.5,50,50,50,0,4.899999999999999,60,60,60,0,8.800000000000004,90,100,90,10,9.200000000000003,50,50,50,0,3.4000000000000004,30,20,30,10,15.399999999999999
13191,Georgia,GA,McIntosh,within_state,full,57.5,60,56.25,3.75,Moderate,Moderate,Moderate,TRUE,62.5,62.5,62.5,0,52.5,57.5,50,7.5,70,70,70,0,8.599999999999998,60,60,60,0,4.499999999999998,70,70,70,0,13.899999999999999,50,50,50,0,4.300000000000001,40,50,40,10,9.200000000000003,70,80,60,20,9.799999999999997,50,50,50,0,3.4000000000000004,50,50,50,0,16
13193,Georgia,GA,Macon,within_state,full,11.25,12.5,11.25,1.25,Low,Low,Low,TRUE,10,10,10,0,12.5,15,12.5,2.5,10,10,10,0,10.899999999999999,10,10,10,0,6.100000000000001,10,10,10,0,15.100000000000001,10,10,10,0,5.400000000000006,10,10,10,0,9.199999999999996,20,30,20,10,9.7,10,10,10,0,4.300000000000001,10,10,10,0,17
13195,Georgia,GA,Madison,within_state,full,62.5,62.5,62.5,0,Moderate,Moderate,Moderate,TRUE,60,62.5,60,2.5,65,62.5,65,2.5,60,60,60,0,8.899999999999999,50,50,50,0,4.600000000000001,60,70,60,10,13.899999999999999,70,70,70,0,3.6999999999999993,70,70,70,0,8.399999999999999,50,40,50,10,9.200000000000003,70,70,70,0,3.0999999999999996,70,70,70,0,15.399999999999999
13197,Georgia,GA,Marion,within_state,full,36.25,40,36.25,3.75,Low,Low,Low,TRUE,35,37.5,35,2.5,37.5,42.5,37.5,5,30,40,30,10,9.400000000000002,30,30,30,0,4.899999999999999,50,50,50,0,14.299999999999997,30,30,30,0,4.300000000000001,40,40,40,0,8.600000000000001,10,20,10,10,9.799999999999997,40,40,40,0,3.5,60,70,60,10,16.200000000000003
13199,Georgia,GA,Meriwether,within_state,full,46.25,47.5,45,2.5,Low,Low,Low,TRUE,37.5,37.5,37.5,0,55,57.5,52.5,5,40,40,40,0,9.200000000000003,40,40,40,0,4.800000000000001,30,30,30,0,14.200000000000003,40,40,40,0,4.5,40,40,40,0,9.199999999999996,80,90,70,20,9.700000000000003,40,40,40,0,3.4000000000000004,60,60,60,0,15.800000000000004
13201,Georgia,GA,Miller,within_state,full,42.5,45,38.75,6.25,Low,Low,Low,TRUE,32.5,35,30,5,52.5,55,47.5,7.5,20,20,20,0,10.200000000000003,20,20,20,0,5.300000000000001,50,60,40,20,14.899999999999999,40,40,40,0,4.199999999999999,60,60,60,0,9.199999999999996,60,70,50,20,9.899999999999999,40,40,40,0,3.6999999999999993,50,50,40,10,17
13205,Georgia,GA,Mitchell,within_state,full,18.75,18.75,17.5,1.25,Low,Low,Low,TRUE,17.5,17.5,17.5,0,20,20,17.5,2.5,20,20,20,0,9.8,20,20,20,0,5.099999999999998,10,10,10,0,14.399999999999999,20,20,20,0,4.800000000000001,20,20,10,10,9.299999999999997,40,40,40,0,9.399999999999999,10,10,10,0,3.799999999999999,10,10,10,0,16.299999999999997
13207,Georgia,GA,Monroe,within_state,full,81.25,78.75,80,1.25,High,Moderate,High,FALSE,82.5,80,80,0,80,77.5,80,2.5,80,80,80,0,8.099999999999998,80,80,80,0,4.199999999999999,90,80,80,0,13.299999999999997,80,80,80,0,3.6999999999999993,70,70,70,0,8.700000000000003,80,80,80,0,9.299999999999997,90,80,90,10,3,80,80,80,0,14.799999999999997
13209,Georgia,GA,Montgomery,within_state,full,32.5,32.5,31.25,1.25,Low,Low,Low,TRUE,35,35,32.5,2.5,30,30,30,0,30,30,30,0,9.799999999999997,20,20,20,0,5.200000000000003,50,50,40,10,14.100000000000001,40,40,40,0,4.5,40,40,40,0,9,20,20,20,0,9.600000000000001,30,30,30,0,3.700000000000001,30,30,30,0,16
13211,Georgia,GA,Morgan,within_state,full,93.75,93.75,93.75,0,High,High,High,TRUE,92.5,92.5,92.5,0,95,95,95,0,100,100,100,0,7.300000000000001,100,100,100,0,3.5999999999999996,80,80,80,0,13.799999999999997,90,90,90,0,3,90,90,90,0,8.299999999999997,100,100,100,0,9.2,100,100,100,0,2.6999999999999993,90,90,90,0,15.100000000000001
13213,Georgia,GA,Murray,within_state,full,68.75,68.75,66.25,2.5,Moderate,Moderate,Moderate,TRUE,70,70,67.5,2.5,67.5,67.5,65,2.5,50,50,50,0,9.299999999999997,60,60,50,10,4.699999999999999,90,90,90,0,13.600000000000001,80,80,80,0,3.5,90,90,90,0,8.100000000000001,20,20,20,0,9.399999999999999,80,80,80,0,3.0999999999999996,80,80,70,10,15.300000000000004
13215,Georgia,GA,Muscogee,within_state,full,45,28.75,65,36.25,Low,Low,Moderate,FALSE,40,32.5,62.5,30,50,25,67.5,42.5,40,20,70,50,3.599999999999998,70,60,80,20,2.200000000000001,10,10,60,50,4.700000000000003,40,40,40,0,4.300000000000001,40,30,50,20,7.100000000000001,90,50,100,50,7.400000000000002,20,10,30,20,1.8000000000000007,50,10,90,80,5.100000000000001
13217,Georgia,GA,Newton,within_state,full,57.5,58.75,58.75,0,Moderate,Moderate,Moderate,TRUE,60,60,60,0,55,57.5,57.5,0,70,70,70,0,8.5,70,70,70,0,4.299999999999999,40,40,40,0,13.100000000000001,60,60,60,0,4,50,60,50,10,9.299999999999997,80,90,80,10,9.200000000000003,50,50,50,0,3.4000000000000004,40,30,50,20,14.599999999999994
13219,Georgia,GA,Oconee,within_state,full,100,100,98.75,1.25,High,High,High,TRUE,100,100,100,0,100,100,97.5,2.5,100,100,100,0,6.5,100,100,100,0,3.1000000000000014,100,100,100,0,12,100,100,100,0,2.1000000000000005,100,100,100,0,7.899999999999999,100,100,90,10,9.199999999999996,100,100,100,0,2.3,100,100,100,0,14
13221,Georgia,GA,Oglethorpe,within_state,full,76.25,76.25,76.25,0,Moderate,Moderate,Moderate,TRUE,75,77.5,72.5,5,77.5,75,80,5,70,80,70,10,8.799999999999997,70,70,70,0,4.4,70,70,60,10,14.399999999999999,90,90,90,0,3.1999999999999993,80,80,80,0,7.800000000000004,60,40,70,30,8.799999999999997,80,80,80,0,3.1000000000000014,90,100,90,10,15.800000000000004
13223,Georgia,GA,Paulding,within_state,full,82.5,76.25,81.25,5,High,Moderate,High,FALSE,77.5,75,77.5,2.5,87.5,77.5,85,7.5,90,90,90,0,7.899999999999999,90,80,90,10,3.9000000000000004,30,30,40,10,12.600000000000001,100,100,90,10,3,90,80,90,10,7.099999999999998,90,70,90,20,8.100000000000001,90,90,90,0,2.8000000000000007,80,70,70,0,13.600000000000001
13225,Georgia,GA,Peach,within_state,full,46.25,47.5,46.25,1.25,Low,Low,Low,TRUE,50,52.5,50,2.5,42.5,42.5,42.5,0,60,70,60,10,9.099999999999998,70,70,70,0,4.299999999999999,40,40,40,0,14.200000000000003,30,30,30,0,4.300000000000001,40,40,40,0,8.799999999999997,50,40,40,0,9.299999999999997,50,50,50,0,3.5,30,40,40,0,16
13227,Georgia,GA,Pickens,within_state,full,93.75,97.5,90,7.5,High,High,High,TRUE,95,97.5,90,7.5,92.5,97.5,90,7.5,90,100,90,10,8.400000000000002,100,100,90,10,4.200000000000001,100,100,90,10,14.600000000000001,90,90,90,0,3.1999999999999993,100,100,100,0,8,80,90,80,10,9.300000000000004,100,100,100,0,3,90,100,80,20,16.7
13229,Georgia,GA,Pierce,within_state,full,71.25,71.25,70,1.25,Moderate,Moderate,Moderate,TRUE,82.5,85,82.5,2.5,60,57.5,57.5,0,80,80,80,0,8.5,80,80,80,0,4.299999999999999,90,100,90,10,13.900000000000002,80,80,80,0,3.799999999999999,80,80,80,0,8.600000000000001,10,10,10,0,9.700000000000003,80,70,80,10,3.0999999999999996,70,70,60,10,16.3
13231,Georgia,GA,Pike,within_state,full,96.25,96.25,93.75,2.5,High,High,High,TRUE,95,95,92.5,2.5,97.5,97.5,95,2.5,90,90,90,0,7.899999999999999,90,90,90,0,3.9000000000000004,100,100,90,10,14,100,100,100,0,3,90,90,90,0,8.299999999999997,100,100,90,10,9.2,100,100,100,0,2.8000000000000007,100,100,100,0,15.899999999999999
13233,Georgia,GA,Polk,within_state,full,57.5,57.5,58.75,1.25,Moderate,Moderate,Moderate,TRUE,57.5,57.5,57.5,0,57.5,57.5,60,2.5,50,50,50,0,9.099999999999998,50,50,50,0,4.699999999999999,70,70,70,0,13.699999999999996,60,60,60,0,4.300000000000001,70,70,70,0,8.399999999999999,40,50,50,0,9.400000000000002,70,70,70,0,3.299999999999999,50,40,50,10,15.600000000000001
13235,Georgia,GA,Pulaski,within_state,full,38.75,38.75,38.75,0,Low,Low,Low,TRUE,30,30,30,0,47.5,47.5,47.5,0,30,30,30,0,9.399999999999999,30,30,30,0,5,30,30,30,0,14.100000000000001,30,30,30,0,4.800000000000001,40,40,40,0,8.799999999999997,70,70,70,0,9.400000000000002,50,50,50,0,3.4000000000000004,30,30,30,0,15.899999999999999
13237,Georgia,GA,Putnam,within_state,full,63.75,65,61.25,3.75,Moderate,Moderate,Moderate,TRUE,75,75,72.5,2.5,52.5,55,50,5,70,70,70,0,8.899999999999999,80,80,80,0,4.400000000000002,70,70,60,10,14,80,80,80,0,3.5000000000000018,60,70,60,10,9.099999999999994,40,40,30,10,9.600000000000001,70,70,70,0,3.299999999999999,40,40,40,0,16
13239,Georgia,GA,Quitman,within_state,full,31.25,33.75,30,3.75,Low,Low,Low,TRUE,30,32.5,30,2.5,32.5,35,30,5,40,40,40,0,9.399999999999999,40,40,40,0,4.799999999999997,20,30,20,10,15,20,20,20,0,5.099999999999998,20,20,20,0,9.5,70,70,60,10,9.7,20,20,20,0,3.8000000000000007,20,30,20,10,17
13241,Georgia,GA,Rabun,within_state,full,83.75,83.75,82.5,1.25,High,High,High,TRUE,85,85,85,0,82.5,82.5,80,2.5,90,90,90,0,8,80,80,80,0,4.200000000000001,100,100,100,0,13.3,70,70,70,0,4.1,80,80,80,0,8.5,70,70,70,0,9.200000000000003,90,90,90,0,2.8999999999999986,90,90,80,10,15.400000000000002
13243,Georgia,GA,Randolph,within_state,full,12.5,11.25,12.5,1.25,Low,Low,Low,TRUE,10,10,10,0,15,12.5,15,2.5,10,10,10,0,10.799999999999997,10,10,10,0,6,10,10,10,0,15,10,10,10,0,5.700000000000003,10,10,10,0,9.200000000000003,30,20,30,10,9.299999999999997,10,10,10,0,4.4,10,10,10,0,17.1
13245,Georgia,GA,Richmond,within_state,full,42.5,36.25,47.5,11.25,Low,Low,Low,TRUE,45,37.5,50,12.5,40,35,45,10,50,40,60,20,7.700000000000003,60,50,60,10,4.300000000000001,20,10,30,20,10.200000000000003,50,50,50,0,4.199999999999999,20,20,20,0,7.800000000000004,100,90,100,10,7.899999999999999,20,20,20,0,3.5,20,10,40,30,11.100000000000001
13247,Georgia,GA,Rockdale,within_state,full,50,50,51.25,1.25,Moderate,Moderate,Moderate,TRUE,55,52.5,55,2.5,45,47.5,47.5,0,70,60,70,10,8.5,80,80,80,0,3.9999999999999982,30,30,30,0,13.600000000000001,40,40,40,0,4.600000000000001,30,30,30,0,8.700000000000003,100,100,100,0,9.100000000000001,40,40,40,0,3.5,10,20,20,0,15.199999999999996
13249,Georgia,GA,Schley,within_state,full,70,71.25,65,6.25,Moderate,Moderate,Moderate,TRUE,67.5,67.5,65,2.5,72.5,75,65,10,70,70,70,0,8.600000000000001,70,70,70,0,4.300000000000001,60,60,50,10,14.200000000000003,70,70,70,0,4,70,70,70,0,8.899999999999999,70,80,50,30,9.900000000000002,70,70,70,0,3.0999999999999996,80,80,70,10,15.799999999999997
13251,Georgia,GA,Screven,within_state,full,40,41.25,38.75,2.5,Low,Low,Low,TRUE,35,37.5,35,2.5,45,45,42.5,2.5,50,50,50,0,9.499999999999996,30,30,30,0,5.199999999999999,20,30,20,10,14.5,40,40,40,0,4.5,40,40,40,0,8.899999999999999,60,60,50,10,9.5,40,40,40,0,3.6000000000000014,40,40,40,0,16.200000000000003
13253,Georgia,GA,Seminole,within_state,full,43.75,47.5,42.5,5,Low,Low,Low,TRUE,45,47.5,45,2.5,42.5,47.5,40,7.5,60,60,60,0,9.499999999999996,40,40,40,0,4.900000000000002,40,50,40,10,15,40,40,40,0,4.300000000000001,50,50,50,0,8.799999999999997,40,50,40,10,9.5,40,40,40,0,3.5999999999999996,40,50,30,20,17
13255,Georgia,GA,Spalding,within_state,full,55,55,53.75,1.25,Moderate,Moderate,Moderate,TRUE,45,45,42.5,2.5,65,65,65,0,50,50,40,10,9.2,50,50,50,0,4.800000000000001,30,30,30,0,14.200000000000003,50,50,50,0,4.300000000000001,60,60,60,0,8.899999999999999,90,90,90,0,9,50,50,50,0,3.4000000000000004,60,60,60,0,15.600000000000001
13257,Georgia,GA,Stephens,within_state,full,73.75,75,71.25,3.75,Moderate,Moderate,Moderate,TRUE,80,77.5,75,2.5,67.5,72.5,67.5,5,70,70,70,0,8.899999999999999,70,60,60,0,4.400000000000002,100,100,90,10,13.700000000000003,80,80,80,0,3.400000000000002,80,90,80,10,8.599999999999998,30,30,30,0,9.599999999999998,80,80,80,0,3.200000000000001,80,90,80,10,16
13259,Georgia,GA,Stewart,within_state,full,17.5,18.75,16.25,2.5,Low,Low,Low,TRUE,15,17.5,15,2.5,20,20,17.5,2.5,10,10,10,0,10,20,20,20,0,5.100000000000001,10,20,10,10,14.900000000000006,20,20,20,0,4.899999999999999,20,10,20,10,8.799999999999997,20,30,10,20,9.899999999999999,10,10,10,0,4.100000000000001,30,30,30,0,16.6
13261,Georgia,GA,Sumter,within_state,full,33.75,33.75,35,1.25,Low,Low,Low,TRUE,32.5,32.5,32.5,0,35,35,37.5,2.5,30,30,30,0,9.3,50,50,50,0,4.5,20,20,20,0,14.200000000000003,30,30,30,0,4.899999999999999,30,30,30,0,8.700000000000003,70,70,70,0,9.3,20,20,20,0,3.6999999999999993,20,20,30,10,15.799999999999997
13263,Georgia,GA,Talbot,within_state,full,26.25,28.75,25,3.75,Low,Low,Low,TRUE,25,25,22.5,2.5,27.5,32.5,27.5,5,20,20,20,0,10.099999999999998,30,30,30,0,5.100000000000001,30,30,20,10,15.100000000000001,20,20,20,0,4.900000000000002,10,20,20,0,9.200000000000003,50,60,50,10,9.600000000000001,20,20,20,0,3.8000000000000007,30,30,20,10,17.1
13265,Georgia,GA,Taliaferro,within_state,full,30,31.25,26.25,5,Low,Low,Low,TRUE,27.5,27.5,25,2.5,32.5,35,27.5,7.5,30,30,30,0,9.7,40,40,40,0,4.800000000000001,20,20,10,10,15.399999999999999,20,20,20,0,5.100000000000001,10,10,10,0,9,70,70,60,10,9.5,20,20,20,0,3.8000000000000007,30,40,20,20,17.5
13267,Georgia,GA,Tattnall,within_state,full,26.25,26.25,26.25,0,Low,Low,Low,TRUE,30,30,30,0,22.5,22.5,22.5,0,30,30,30,0,9.599999999999998,30,30,30,0,4.899999999999999,30,30,30,0,14.399999999999999,30,30,30,0,4.599999999999998,30,30,30,0,9.100000000000001,10,10,10,0,9.599999999999998,40,40,40,0,3.5,10,10,10,0,16.4
13269,Georgia,GA,Taylor,within_state,full,20,21.25,17.5,3.75,Low,Low,Low,TRUE,17.5,17.5,15,2.5,22.5,25,20,5,10,10,10,0,10.099999999999998,10,10,10,0,5.600000000000001,40,40,30,10,14.899999999999999,10,10,10,0,5.100000000000001,20,20,20,0,9.700000000000003,20,20,10,10,10,20,20,20,0,3.8000000000000007,30,40,30,10,17.099999999999994
13271,Georgia,GA,Telfair,within_state,full,12.5,13.75,12.5,1.25,Low,Low,Low,TRUE,15,15,15,0,10,12.5,10,2.5,10,10,10,0,10.100000000000001,20,20,20,0,5.199999999999999,20,20,20,0,14.5,10,10,10,0,5.799999999999997,10,10,10,0,9.5,10,10,10,0,9.600000000000001,10,10,10,0,4,10,20,10,10,16.400000000000006
13273,Georgia,GA,Terrell,within_state,full,15,12.5,13.75,1.25,Low,Low,Low,TRUE,12.5,10,12.5,2.5,17.5,15,15,0,10,10,10,0,10,20,10,20,10,5.199999999999999,10,10,10,0,15,10,10,10,0,5.600000000000001,10,10,10,0,9.200000000000003,40,30,30,0,9.5,10,10,10,0,3.9000000000000004,10,10,10,0,16.9
13275,Georgia,GA,Thomas,within_state,full,68.75,70,70,0,Moderate,Moderate,Moderate,TRUE,67.5,67.5,67.5,0,70,72.5,72.5,0,80,80,80,0,8,80,80,70,10,4.300000000000001,50,50,60,10,12.900000000000006,60,60,60,0,3.900000000000002,60,60,60,0,8.5,90,100,100,0,8.399999999999999,60,60,60,0,3.3000000000000007,70,70,70,0,14.100000000000001
13277,Georgia,GA,Tift,within_state,full,46.25,43.75,46.25,2.5,Low,Low,Low,TRUE,57.5,57.5,57.5,0,35,30,35,5,40,40,40,0,9.000000000000004,70,70,70,0,4.499999999999998,70,70,70,0,12.600000000000001,50,50,50,0,4.399999999999999,50,40,40,0,8.599999999999994,10,10,10,0,9.200000000000003,40,40,40,0,3.5,40,30,50,20,14.200000000000003
13279,Georgia,GA,Toombs,within_state,full,52.5,51.25,50,1.25,Moderate,Moderate,Moderate,TRUE,57.5,57.5,57.5,0,47.5,45,42.5,2.5,70,70,70,0,8.7,70,70,70,0,4.300000000000001,50,50,50,0,13.799999999999997,40,40,40,0,4.699999999999999,60,50,50,0,8.699999999999996,30,30,20,10,9.399999999999999,60,60,60,0,3.3000000000000007,40,40,40,0,15.799999999999997
13281,Georgia,GA,Towns,within_state,full,83.75,86.25,83.75,2.5,High,High,High,TRUE,95,95,95,0,72.5,77.5,72.5,5,100,100,100,0,7.899999999999999,90,90,90,0,3.8000000000000007,100,100,100,0,13.599999999999998,90,90,90,0,3.1999999999999993,90,90,90,0,8.599999999999998,20,30,20,10,9.5,100,100,100,0,2.8000000000000007,80,90,80,10,15.799999999999997
13283,Georgia,GA,Treutlen,within_state,full,25,27.5,26.25,1.25,Low,Low,Low,TRUE,25,30,27.5,2.5,25,25,25,0,10,20,20,0,9.799999999999997,20,20,20,0,5.100000000000001,40,50,40,10,14.399999999999999,30,30,30,0,4.5,30,30,30,0,9.199999999999996,20,20,20,0,9.5,20,20,20,0,3.700000000000001,30,30,30,0,16.4
13285,Georgia,GA,Troup,within_state,full,58.75,57.5,58.75,1.25,Moderate,Moderate,Moderate,TRUE,70,70,70,0,47.5,45,47.5,2.5,70,70,70,0,8.499999999999996,80,80,80,0,4.099999999999998,60,60,60,0,13.300000000000004,70,70,70,0,3.6000000000000014,30,30,30,0,8.699999999999996,50,40,50,10,9.200000000000003,60,60,60,0,3.3000000000000007,50,50,50,0,15
13287,Georgia,GA,Turner,within_state,full,17.5,22.5,16.25,6.25,Low,Low,Low,TRUE,17.5,22.5,15,7.5,17.5,22.5,17.5,5,20,20,10,10,10.2,10,20,10,10,5.5,20,30,20,10,14.799999999999997,20,20,20,0,5.299999999999997,20,20,20,0,9.199999999999996,10,30,20,10,9.700000000000003,10,10,10,0,3.8999999999999986,30,30,20,10,16.799999999999997
13289,Georgia,GA,Twiggs,within_state,full,52.5,57.5,51.25,6.25,Moderate,Moderate,Moderate,TRUE,50,52.5,50,2.5,55,62.5,52.5,10,50,50,50,0,9.400000000000002,50,50,50,0,4.599999999999998,40,50,40,10,15,60,60,60,0,4.099999999999998,60,60,60,0,8.800000000000004,70,90,70,20,9.600000000000001,50,50,50,0,3.3999999999999986,40,50,30,20,17.1
13291,Georgia,GA,Union,within_state,full,83.75,85,83.75,1.25,High,High,High,TRUE,80,82.5,80,2.5,87.5,87.5,87.5,0,80,80,80,0,8.5,60,60,60,0,4.399999999999999,80,90,80,10,13.900000000000002,100,100,100,0,3,90,90,90,0,7.899999999999999,90,80,90,10,8.700000000000003,90,90,90,0,3,80,90,80,10,15.600000000000001
13293,Georgia,GA,Upson,within_state,full,42.5,42.5,40,2.5,Low,Low,Low,TRUE,42.5,42.5,40,2.5,42.5,42.5,40,2.5,40,40,40,0,9.400000000000002,40,40,40,0,4.900000000000002,60,60,50,10,14.5,30,30,30,0,4.699999999999999,50,50,50,0,8.800000000000004,20,20,20,0,9.700000000000003,50,50,50,0,3.5,50,50,40,10,16.400000000000006
13295,Georgia,GA,Walker,within_state,full,58.75,60,62.5,2.5,Moderate,Moderate,Moderate,TRUE,47.5,47.5,50,2.5,70,72.5,75,2.5,30,30,30,0,9.2,30,30,30,0,5.099999999999998,40,40,50,10,12.800000000000004,90,90,90,0,3.1000000000000014,80,80,80,0,8.100000000000001,80,90,80,10,9.200000000000003,80,80,80,0,3,40,40,60,20,14.099999999999994
13297,Georgia,GA,Walton,within_state,full,75,76.25,77.5,1.25,Moderate,Moderate,Moderate,TRUE,75,75,80,5,75,77.5,75,2.5,80,80,80,0,8.399999999999999,60,60,70,10,4.300000000000001,80,80,90,10,12.700000000000003,80,80,80,0,3.299999999999999,70,70,70,0,8.899999999999999,60,80,70,10,9.599999999999998,70,70,70,0,3.0999999999999996,100,90,90,0,13.8
13299,Georgia,GA,Ware,within_state,full,37.5,37.5,38.75,1.25,Low,Low,Low,TRUE,35,35,37.5,2.5,40,40,40,0,40,40,40,0,9.200000000000003,20,20,20,0,5.100000000000001,60,60,70,10,13.200000000000003,20,20,20,0,4.800000000000001,30,30,30,0,8.600000000000001,10,10,10,0,9.3,50,50,50,0,3.5,70,70,70,0,14.700000000000003
13301,Georgia,GA,Warren,within_state,full,26.25,27.5,23.75,3.75,Low,Low,Low,TRUE,27.5,27.5,27.5,0,25,27.5,20,7.5,30,30,30,0,9.7,40,40,40,0,4.899999999999999,20,20,20,0,14.800000000000004,20,20,20,0,5.199999999999999,10,10,10,0,9.5,50,60,30,30,10.100000000000001,20,20,20,0,3.700000000000001,20,20,20,0,16.9
13303,Georgia,GA,Washington,within_state,full,28.75,30,28.75,1.25,Low,Low,Low,TRUE,30,30,30,0,27.5,30,27.5,2.5,30,30,30,0,9.100000000000001,40,40,40,0,4.699999999999999,20,20,20,0,14.100000000000001,30,30,30,0,4.899999999999999,10,10,10,0,9,40,50,40,10,9.600000000000001,30,30,30,0,3.5999999999999996,30,30,30,0,16
