"Notes","County","County Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error
,"Stanly County, NC","37167",757,193277,391.7,363.8,419.6,14.2
,"Stokes County, NC","37169",508,135260,375.6,342.9,408.2,16.7
,"Surry County, NC","37171",807,214017,377.1,351.1,403.1,13.3
,"Swain County, NC","37173",212,42019,504.5,436.6,572.5,34.7
,"Transylvania County, NC","37175",375,100069,374.7,336.8,412.7,19.4
,"Tyrrell County, NC","37177",41,10080,406.7,291.9,551.8,63.5
,"Union County, NC","37179",1422,749170,189.8,179.9,199.7,5.0
,"Vance County, NC","37181",490,126624,387.0,352.7,421.2,17.5
,"Wake County, NC","37183",5920,3515500,168.4,164.1,172.7,2.2
,"Warren County, NC","37185",259,56311,459.9,403.9,516.0,28.6
,"Washington County, NC","37187",157,32433,484.1,408.4,559.8,38.6
,"Watauga County, NC","37189",314,164071,191.4,170.2,212.5,10.8
,"Wayne County, NC","37191",1360,352807,385.5,365.0,406.0,10.5
,"Wilkes County, NC","37193",788,197603,398.8,370.9,426.6,14.2
,"Wilson County, NC","37195",918,235788,389.3,364.1,414.5,12.8
,"Yadkin County, NC","37197",453,112429,402.9,365.8,440.0,18.9
,"Yancey County, NC","37199",212,56506,375.2,324.7,425.7,25.8
,"Adams County, ND","38001",26,6445,403.4,263.5,591.1,79.1
,"Barnes County, ND","38003",104,32290,322.1,260.2,384.0,31.6
,"Benson County, ND","38005",70,17324,404.1,315.0,510.5,48.3
,"Billings County, ND","38007",Suppressed,3007,Suppressed,Suppressed,Suppressed,Suppressed
,"Bottineau County, ND","38009",70,19115,366.2,285.5,462.7,43.8
,"Bowman County, ND","38011",41,8664,473.2,339.6,642.0,73.9
,"Burke County, ND","38013",15,6447,232.7,130.2,383.7,60.1
,"Burleigh County, ND","38015",716,298225,240.1,222.5,257.7,9.0
,"Cass County, ND","38017",954,575658,165.7,155.2,176.2,5.4
,"Cavalier County, ND","38019",47,10855,433.0,318.1,575.8,63.2
,"Dickey County, ND","38021",62,14720,421.2,322.9,540.0,53.5
,"Divide County, ND","38023",27,6510,414.7,273.3,603.4,79.8
,"Dunn County, ND","38025",34,12069,281.7,195.1,393.7,48.3
,"Eddy County, ND","38027",43,6914,621.9,450.1,837.7,94.8
,"Emmons County, ND","38029",45,9745,461.8,336.8,617.9,68.8
,"Foster County, ND","38031",50,10051,497.5,369.2,655.8,70.4
,"Golden Valley County, ND","38033",17,5257,323.4,188.4,517.8,78.4
,"Grand Forks County, ND","38035",444,217826,203.8,184.9,222.8,9.7
,"Grant County, ND","38037",34,6781,501.4,347.2,700.7,86.0
,"Griggs County, ND","38039",34,6781,501.4,347.2,700.7,86.0
,"Hettinger County, ND","38041",21,7251,289.6,179.3,442.7,63.2
,"Kidder County, ND","38043",31,7104,436.4,296.5,619.4,78.4
,"LaMoure County, ND","38045",43,12260,350.7,253.8,472.4,53.5
,"Logan County, ND","38047",26,5607,463.7,302.9,679.4,90.9
,"McHenry County, ND","38049",56,15569,359.7,271.7,467.1,48.1
,"McIntosh County, ND","38051",53,7476,708.9,531.0,927.3,97.4
,"McKenzie County, ND","38053",60,41979,142.9,109.1,184.0,18.5
,"McLean County, ND","38055",106,29452,359.9,291.4,428.4,35.0
,"Mercer County, ND","38057",71,24965,284.4,222.1,358.7,33.8
,"Morton County, ND","38059",338,101216,333.9,298.3,369.5,18.2
,"Mountrail County, ND","38061",90,28249,318.6,256.2,391.6,33.6
,"Nelson County, ND","38063",34,9040,376.1,260.5,525.6,64.5
,"Oliver County, ND","38065",Suppressed,5608,Suppressed,Suppressed,Suppressed,Suppressed
,"Pembina County, ND","38067",68,20191,336.8,261.5,427.0,40.8
,"Pierce County, ND","38069",48,11797,406.9,300.0,539.5,58.7
,"Ramsey County, ND","38071",123,34550,356.0,293.1,418.9,32.1
,"Ransom County, ND","38073",57,16918,336.9,255.2,436.5,44.6
,"Renville County, ND","38075",22,6765,325.2,203.8,492.4,69.3
,"Richland County, ND","38077",145,49698,291.8,244.3,339.3,24.2
,"Rolette County, ND","38079",159,35709,445.3,376.1,514.5,35.3
,"Sargent County, ND","38081",34,11400,298.2,206.5,416.8,51.1
,"Sheridan County, ND","38083",12,3829,313.4,161.9,547.4,90.5
,"Sioux County, ND","38085",39,11092,351.6,250.0,480.7,56.3
,"Slope County, ND","38087",Suppressed,2036,Suppressed,Suppressed,Suppressed,Suppressed
,"Stark County, ND","38089",218,98850,220.5,191.3,249.8,14.9
,"Steele County, ND","38091",18,5380,334.6,198.3,528.8,78.9
,"Stutsman County, ND","38093",210,64455,325.8,281.7,369.9,22.5
,"Towner County, ND","38095",24,6234,385.0,246.7,572.8,78.6
,"Traill County, ND","38097",96,23869,402.2,325.8,491.1,41.0
,"Walsh County, ND","38099",132,31212,422.9,350.8,495.1,36.8
,"Ward County, ND","38101",417,206273,202.2,182.8,221.6,9.9
,"Wells County, ND","38103",74,11711,631.9,496.2,793.3,73.5
,"Williams County, ND","38105",188,115706,162.5,139.3,185.7,11.9
,"Adams County, OH","39001",345,82483,418.3,374.1,462.4,22.5
,"Allen County, OH","39003",1236,303623,407.1,384.4,429.8,11.6
,"Ashland County, OH","39005",618,156687,394.4,363.3,425.5,15.9
,"Ashtabula County, OH","39007",1321,291196,453.6,429.2,478.1,12.5
,"Athens County, OH","39009",499,183741,271.6,247.7,295.4,12.2
,"Auglaize County, OH","39011",544,138139,393.8,360.7,426.9,16.9
,"Belmont County, OH","39013",907,196276,462.1,432.0,492.2,15.3
,"Brown County, OH","39015",534,131119,407.3,372.7,441.8,17.6
,"Butler County, OH","39017",3237,1171697,276.3,266.7,285.8,4.9
,"Carroll County, OH","39019",334,80108,416.9,372.2,461.7,22.8
,"Champaign County, OH","39021",405,116253,348.4,314.4,382.3,17.3
,"Clark County, OH","39023",1855,405074,457.9,437.1,478.8,10.6
,"Clermont County, OH","39025",1885,632419,298.1,284.6,311.5,6.9
,"Clinton County, OH","39027",462,125906,366.9,333.5,400.4,17.1
,"Columbiana County, OH","39029",1259,302003,416.9,393.9,439.9,11.7
,"Coshocton County, OH","39031",366,110058,332.6,298.5,366.6,17.4
,"Crawford County, OH","39033",542,124805,434.3,397.7,470.8,18.7
,"Cuyahoga County, OH","39035",13518,3718516,363.5,357.4,369.7,3.1
,"Darke County, OH","39037",557,154541,360.4,330.5,390.4,15.3
,"Defiance County, OH","39039",373,114646,325.3,292.3,358.4,16.8
,"Delaware County, OH","39041",1287,678672,189.6,179.3,200.0,5.3
,"Erie County, OH","39043",909,223388,406.9,380.5,433.4,13.5
,"Fairfield County, OH","39045",1286,489322,262.8,248.4,277.2,7.3
,"Fayette County, OH","39047",366,86562,422.8,379.5,466.1,22.1
,"Franklin County, OH","39049",8878,3969297,223.7,219.0,228.3,2.4
,"Fulton County, OH","39051",443,126628,349.8,317.3,382.4,16.6
,"Gallia County, OH","39053",362,87212,415.1,372.3,457.8,21.8
,"Geauga County, OH","39055",895,286441,312.5,292.0,332.9,10.4
,"Greene County, OH","39057",1672,506559,330.1,314.2,345.9,8.1
,"Guernsey County, OH","39059",526,114474,459.5,420.2,498.8,20.0
,"Hamilton County, OH","39061",7329,2478234,295.7,289.0,302.5,3.5
,"Hancock County, OH","39063",637,224221,284.1,262.0,306.2,11.3
,"Hardin County, OH","39065",356,91405,389.5,349.0,429.9,20.6
,"Harrison County, OH","39067",199,43014,462.6,398.4,526.9,32.8
,"Henry County, OH","39069",294,82570,356.1,315.4,396.8,20.8
,"Highland County, OH","39071",494,130359,379.0,345.5,412.4,17.0
,"Hocking County, OH","39073",326,83495,390.4,348.1,432.8,21.6
,"Holmes County, OH","39075",340,133047,255.5,228.4,282.7,13.9
,"Huron County, OH","39077",575,174784,329.0,302.1,355.9,13.7
,"Jackson County, OH","39079",364,97703,372.6,334.3,410.8,19.5
,"Jefferson County, OH","39081",984,193145,509.5,477.6,541.3,16.2
,"Knox County, OH","39083",689,189400,363.8,336.6,390.9,13.9
,"Lake County, OH","39085",2590,695505,372.4,358.0,386.7,7.3
,"Lawrence County, OH","39087",735,170216,431.8,400.6,463.0,15.9
,"Licking County, OH","39089",1538,544961,282.2,268.1,296.3,7.2
,"Logan County, OH","39091",543,138132,393.1,360.0,426.2,16.9
,"Lorain County, OH","39093",3085,949773,324.8,313.4,336.3,5.8
,"Lucas County, OH","39095",4433,1281318,346.0,335.8,356.2,5.2
,"Madison County, OH","39097",395,132528,298.1,268.7,327.4,15.0
,"Mahoning County, OH","39099",3136,677994,462.5,446.4,478.7,8.3
,"Marion County, OH","39101",747,194784,383.5,356.0,411.0,14.0
,"Medina County, OH","39103",1611,550646,292.6,278.3,306.9,7.3
,"Meigs County, OH","39105",317,65785,481.9,428.8,534.9,27.1
,"Mercer County, OH","39107",577,127096,454.0,416.9,491.0,18.9
,"Miami County, OH","39109",1471,330387,445.2,422.5,468.0,11.6
,"Monroe County, OH","39111",178,39716,448.2,382.3,514.0,33.6
,"Montgomery County, OH","39113",6462,1603528,403.0,393.2,412.8,5.0
,"Morgan County, OH","39115",192,40996,468.3,402.1,534.6,33.8
,"Morrow County, OH","39117",337,106085,317.7,283.8,351.6,17.3
,"Muskingum County, OH","39119",923,258826,356.6,333.6,379.6,11.7
,"Noble County, OH","39121",121,42822,282.6,232.2,332.9,25.7
,"Ottawa County, OH","39123",516,119885,430.4,393.3,467.6,18.9
,"Paulding County, OH","39125",187,56334,331.9,284.4,379.5,24.3
,"Perry County, OH","39127",368,106491,345.6,310.3,380.9,18.0
,"Pickaway County, OH","39129",589,180442,326.4,300.1,352.8,13.4
,"Pike County, OH","39131",339,81095,418.0,373.5,462.5,22.7
,"Portage County, OH","39133",1571,486792,322.7,306.8,338.7,8.1
,"Preble County, OH","39135",534,122019,437.6,400.5,474.8,18.9
,"Putnam County, OH","39137",347,102851,337.4,301.9,372.9,18.1
,"Richland County, OH","39139",1384,375578,368.5,349.1,387.9,9.9
,"Ross County, OH","39141",866,229998,376.5,351.4,401.6,12.8
,"Sandusky County, OH","39143",703,176091,399.2,369.7,428.7,15.1
,"Scioto County, OH","39145",989,217509,454.7,426.4,483.0,14.5
,"Seneca County, OH","39147",719,164065,438.2,406.2,470.3,16.3
,"Shelby County, OH","39149",511,143413,356.3,325.4,387.2,15.8
,"Stark County, OH","39151",3880,1119207,346.7,335.8,357.6,5.6
,"Summit County, OH","39153",5781,1609248,359.2,350.0,368.5,4.7
,"Trumbull County, OH","39155",2903,602351,481.9,464.4,499.5,8.9
,"Tuscarawas County, OH","39157",1088,276311,393.8,370.4,417.2,11.9
,"Union County, OH","39159",391,201506,194.0,174.8,213.3,9.8
,"Van Wert County, OH","39161",310,86205,359.6,319.6,399.6,20.4
,"Vinton County, OH","39163",152,37735,402.8,338.8,466.8,32.7
,"Warren County, OH","39165",1899,748479,253.7,242.3,265.1,5.8
,"Washington County, OH","39167",659,176901,372.5,344.1,401.0,14.5
,"Wayne County, OH","39169",1108,349779,316.8,298.1,335.4,9.5
,"Williams County, OH","39171",380,109959,345.6,310.8,380.3,17.7
,"Wood County, OH","39173",1106,396714,278.8,262.4,295.2,8.4
,"Wyandot County, OH","39175",249,64732,384.7,336.9,432.4,24.4
,"Adair County, OK","40001",293,58617,499.9,442.6,557.1,29.2
,"Alfalfa County, OK","40003",48,17020,282.0,207.9,373.9,40.7
,"Atoka County, OK","40005",184,43111,426.8,365.1,488.5,31.5
,"Beaver County, OK","40007",63,15014,419.6,322.4,536.9,52.9
,"Beckham County, OK","40009",264,66097,399.4,351.2,447.6,24.6
,"Blaine County, OK","40011",111,25510,435.1,354.2,516.1,41.3
,"Bryan County, OK","40013",662,144254,458.9,424.0,493.9,17.8
,"Caddo County, OK","40015",315,78780,399.8,355.7,444.0,22.5
,"Canadian County, OK","40017",1095,506715,216.1,203.3,228.9,6.5
,"Carter County, OK","40019",618,145397,425.0,391.5,458.6,17.1
,"Cherokee County, OK","40021",602,143910,418.3,384.9,451.7,17.0
,"Choctaw County, OK","40023",246,42941,572.9,501.3,644.5,36.5
,"Cimarron County, OK","40025",37,6691,553.0,389.3,762.2,90.9
,"Cleveland County, OK","40027",2193,898377,244.1,233.9,254.3,5.2
,"Coal County, OK","40029",85,15855,536.1,428.2,662.9,58.1
,"Comanche County, OK","40031",1115,366683,304.1,286.2,321.9,9.1
,"Cotton County, OK","40033",81,16384,494.4,392.6,614.5,54.9
,"Craig County, OK","40035",265,42732,620.1,545.5,694.8,38.1
,"Creek County, OK","40037",989,218060,453.5,425.3,481.8,14.4
,"Custer County, OK","40039",276,84315,327.3,288.7,366.0,19.7
,"Delaware County, OK","40041",702,124116,565.6,523.8,607.4,21.3
,"Dewey County, OK","40043",75,13104,572.3,450.2,717.4,66.1
,"Ellis County, OK","40045",55,11067,497.0,374.4,646.9,67.0
,"Garfield County, OK","40047",690,185869,371.2,343.5,398.9,14.1
,"Garvin County, OK","40049",372,77382,480.7,431.9,529.6,24.9
,"Grady County, OK","40051",600,169541,353.9,325.6,382.2,14.4
,"Grant County, OK","40053",52,12338,421.5,314.8,552.7,58.4
,"Greer County, OK","40055",91,16500,551.5,444.0,677.1,57.8
,"Harmon County, OK","40057",36,7238,497.4,348.4,688.6,82.9
,"Harper County, OK","40059",29,9499,305.3,204.5,438.5,56.7
,"Haskell County, OK","40061",190,35075,541.7,464.7,618.7,39.3
,"Hughes County, OK","40063",180,40248,447.2,381.9,512.6,33.3
,"Jackson County, OK","40065",235,74002,317.6,277.0,358.2,20.7
,"Jefferson County, OK","40067",74,16174,457.5,359.3,574.4,53.2
,"Johnston County, OK","40069",134,30923,433.3,360.0,506.7,37.4
,"Kay County, OK","40071",579,131041,441.8,405.9,477.8,18.4
,"Kingfisher County, OK","40073",149,45978,324.1,272.0,376.1,26.5
,"Kiowa County, OK","40075",120,25153,477.1,391.7,562.4,43.6
,"Latimer County, OK","40077",133,28583,465.3,386.2,544.4,40.3
,"Le Flore County, OK","40079",739,146979,502.8,466.5,539.0,18.5
,"Lincoln County, OK","40081",424,102579,413.3,374.0,452.7,20.1
,"Logan County, OK","40083",415,155847,266.3,240.7,291.9,13.1
,"Love County, OK","40085",128,30730,416.5,344.4,488.7,36.8
,"McClain County, OK","40087",367,135894,270.1,242.4,297.7,14.1
,"McCurtain County, OK","40089",527,92475,569.9,521.2,618.5,24.8
,"McIntosh County, OK","40091",365,58299,626.1,561.9,690.3,32.8
,"Major County, OK","40093",96,22751,422.0,341.8,515.3,43.1
,"Marshall County, OK","40095",230,47446,484.8,422.1,547.4,32.0
,"Mayes County, OK","40097",574,118637,483.8,444.2,523.4,20.2
,"Murray County, OK","40099",189,41144,459.4,393.9,524.9,33.4
,"Muskogee County, OK","40101",1058,199177,531.2,499.2,563.2,16.3
,"Noble County, OK","40103",153,32661,468.4,394.2,542.7,37.9
,"Nowata County, OK","40105",176,28224,623.6,531.5,715.7,47.0
,"Okfuskee County, OK","40107",180,33631,535.2,457.0,613.4,39.9
,"Oklahoma County, OK","40109",7267,2410000,301.5,294.6,308.5,3.5
,"Okmulgee County, OK","40111",597,110868,538.5,495.3,581.7,22.0
,"Osage County, OK","40113",549,137741,398.6,365.2,431.9,17.0
,"Ottawa County, OK","40115",535,90965,588.1,538.3,638.0,25.4
,"Pawnee County, OK","40117",279,47362,589.1,520.0,658.2,35.3
,"Payne County, OK","40119",639,248135,257.5,237.6,277.5,10.2
,"Pittsburg County, OK","40121",752,130725,575.3,534.1,616.4,21.0
,"Pontotoc County, OK","40123",484,114700,422.0,384.4,459.6,19.2
,"Pottawatomie County, OK","40125",938,220343,425.7,398.5,452.9,13.9
,"Pushmataha County, OK","40127",234,32384,722.6,630.0,815.2,47.2
,"Roger Mills County, OK","40129",29,10001,290.0,194.2,416.4,53.8
,"Rogers County, OK","40131",1120,295779,378.7,356.5,400.8,11.3
,"Seminole County, OK","40133",331,70483,469.6,419.0,520.2,25.8
,"Sequoyah County, OK","40135",621,119466,519.8,478.9,560.7,20.9
,"Stephens County, OK","40137",582,130853,444.8,408.6,480.9,18.4
,"Texas County, OK","40139",139,61731,225.2,187.7,262.6,19.1
,"Tillman County, OK","40141",93,20922,444.5,358.8,544.6,46.1
,"Tulsa County, OK","40143",7306,2033084,359.4,351.1,367.6,4.2
,"Wagoner County, OK","40145",824,259974,317.0,295.3,338.6,11.0
,"Washington County, OK","40147",777,159720,486.5,452.3,520.7,17.5
,"Washita County, OK","40149",123,32383,379.8,312.7,447.0,34.2
,"Woods County, OK","40151",93,25734,361.4,291.7,442.7,37.5
,"Woodward County, OK","40153",198,60142,329.2,283.4,375.1,23.4
,"Baker County, OR","41001",252,50697,497.1,435.7,558.4,31.3
,"Benton County, OR","41003",624,291360,214.2,197.4,231.0,8.6
,"Clackamas County, OR","41005",3303,1268887,260.3,251.4,269.2,4.5
,"Clatsop County, OR","41007",384,124607,308.2,277.3,339.0,15.7
,"Columbia County, OR","41009",479,160542,298.4,271.6,325.1,13.6
,"Coos County, OR","41011",902,194201,464.5,434.2,494.8,15.5
,"Crook County, OR","41013",247,79066,312.4,273.4,351.4,19.9
,"Curry County, OR","41015",371,70577,525.7,472.2,579.2,27.3
,"Deschutes County, OR","41017",1369,619863,220.9,209.2,232.6,6.0
,"Douglas County, OR","41019",1562,336710,463.9,440.9,486.9,11.7
,"Gilliam County, OR","41021",21,6049,347.2,214.9,530.7,75.8
,"Grant County, OR","41023",89,21705,410.0,329.3,504.6,43.5
,"Harney County, OR","41025",85,22530,377.3,301.4,466.5,40.9
,"Hood River County, OR","41027",180,71850,250.5,213.9,287.1,18.7
,"Jackson County, OR","41029",2040,666146,306.2,292.9,319.5,6.8
,"Jefferson County, OR","41031",220,75852,290.0,251.7,328.4,19.6
,"Josephine County, OR","41033",1012,263897,383.5,359.9,407.1,12.1
,"Klamath County, OR","41035",808,210379,384.1,357.6,410.6,13.5
,"Lake County, OR","41037",110,24954,440.8,358.4,523.2,42.0
,"Lane County, OR","41039",3469,1146723,302.5,292.4,312.6,5.1
,"Lincoln County, OR","41041",663,152496,434.8,401.7,467.9,16.9
,"Linn County, OR","41043",1443,391802,368.3,349.3,387.3,9.7
,"Malheur County, OR","41045",318,95616,332.6,296.0,369.1,18.7
,"Marion County, OR","41047",2596,1040563,249.5,239.9,259.1,4.9
,"Morrow County, OR","41049",101,36905,273.7,220.3,327.0,27.2
,"Multnomah County, OR","41051",5092,2388158,213.2,207.4,219.1,3.0
,"Polk County, OR","41053",714,268583,265.8,246.3,285.3,9.9
,"Sherman County, OR","41055",19,5813,326.9,196.8,510.4,75.0
,"Tillamook County, OR","41057",323,82739,390.4,347.8,433.0,21.7
,"Umatilla County, OR","41059",604,240256,251.4,231.3,271.4,10.2
,"Union County, OR","41061",300,78333,383.0,339.6,426.3,22.1
,"Wallowa County, OR","41063",85,22878,371.5,296.8,459.4,40.3
,"Wasco County, OR","41065",290,79620,364.2,322.3,406.2,21.4
,"Washington County, OR","41067",3400,1799852,188.9,182.6,195.3,3.2
,"Wheeler County, OR","41069",21,4332,484.8,300.1,741.0,105.8
,"Yamhill County, OR","41071",1034,325109,318.0,298.7,337.4,9.9
,"Adams County, PA","42001",1015,316902,320.3,300.6,340.0,10.1
,"Allegheny County, PA","42003",13012,3696168,352.0,346.0,358.1,3.1
,"Armstrong County, PA","42005",788,193914,406.4,378.0,434.7,14.5
,"Beaver County, PA","42007",2200,497932,441.8,423.4,460.3,9.4
,"Bedford County, PA","42009",560,142229,393.7,361.1,426.3,16.6
,"Berks County, PA","42011",3833,1292612,296.5,287.1,305.9,4.8
,"Blair County, PA","42013",1401,363072,385.9,365.7,406.1,10.3
,"Bradford County, PA","42015",661,179453,368.3,340.3,396.4,14.3
,"Bucks County, PA","42017",5435,1937136,280.6,273.1,288.0,3.8
,"Butler County, PA","42019",1957,589986,331.7,317.0,346.4,7.5
,"Cambria County, PA","42021",1551,394276,393.4,373.8,413.0,10.0
,"Cameron County, PA","42023",68,13257,512.9,398.3,650.3,62.2
,"Carbon County, PA","42025",759,196330,386.6,359.1,414.1,14.0
,"Centre County, PA","42027",1056,473747,222.9,209.5,236.3,6.9
,"Chester County, PA","42029",3881,1634256,237.5,230.0,244.9,3.8
,"Clarion County, PA","42031",418,111472,375.0,339.0,410.9,18.3
,"Clearfield County, PA","42033",858,235076,365.0,340.6,389.4,12.5
,"Clinton County, PA","42035",363,113003,321.2,288.2,354.3,16.9
,"Columbia County, PA","42037",623,195237,319.1,294.0,344.2,12.8
,"Crawford County, PA","42039",1025,248022,413.3,388.0,438.6,12.9
,"Cumberland County, PA","42041",2282,802236,284.5,272.8,296.1,6.0
,"Dauphin County, PA","42043",2373,865434,274.2,263.2,285.2,5.6
,"Delaware County, PA","42045",4997,1725751,289.6,281.5,297.6,4.1
,"Elk County, PA","42047",347,91458,379.4,339.5,419.3,20.4
,"Erie County, PA","42049",2486,804271,309.1,296.9,321.3,6.2
,"Fayette County, PA","42051",1937,376601,514.3,491.4,537.2,11.7
,"Forest County, PA","42053",96,20107,477.4,386.7,583.0,48.7
,"Franklin County, PA","42055",1454,471045,308.7,292.8,324.5,8.1
,"Fulton County, PA","42057",168,43524,386.0,327.6,444.4,29.8
,"Greene County, PA","42059",438,104389,419.6,380.3,458.9,20.0
,"Huntingdon County, PA","42061",413,130684,316.0,285.5,346.5,15.6
,"Indiana County, PA","42063",899,248937,361.1,337.5,384.7,12.0
,"Jefferson County, PA","42065",517,131520,393.1,359.2,427.0,17.3
,"Juniata County, PA","42067",260,69879,372.1,326.8,417.3,23.1
,"Lackawanna County, PA","42069",2528,647401,390.5,375.3,405.7,7.8
,"Lancaster County, PA","42071",5053,1668870,302.8,294.4,311.1,4.3
,"Lawrence County, PA","42073",1125,254818,441.5,415.7,467.3,13.2
,"Lebanon County, PA","42075",1583,431756,366.6,348.6,384.7,9.2
,"Lehigh County, PA","42077",2868,1129610,253.9,244.6,263.2,4.7
,"Luzerne County, PA","42079",3410,979810,348.0,336.3,359.7,6.0
,"Lycoming County, PA","42081",1073,339433,316.1,297.2,335.0,9.7
,"Mc Kean County, PA","42083",489,119326,409.8,373.5,446.1,18.5
,"Mercer County, PA","42085",1544,327695,471.2,447.7,494.7,12.0
,"Mifflin County, PA","42087",537,138046,389.0,356.1,421.9,16.8
,"Monroe County, PA","42089",1445,502524,287.5,272.7,302.4,7.6
,"Montgomery County, PA","42091",7714,2594003,297.4,290.7,304.0,3.4
,"Montour County, PA","42093",168,54038,310.9,263.9,357.9,24.0
